Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price;bigger_then_mean;number_of_ad;ads_category;many_ads;normally_ads
8457;21;1.0;33.818905;21.663929;9.0;10;12.0;1967;0.19448927;0;0;47;8004;3;125.0;3;5;0;157933.36;0;165;normally_ads;0.0;1.0
11873;67;2.0;52.466625;33.95501;8.0;5;14.0;1987;0.007720282;0;0;38;4788;2;4508.0;0;4;0;242757.0;1;61;normally_ads;0.0;1.0
11516;173;2.0;66.23556;38.075718;8.0;6;8.0;1960;0.08194346;0;0;20;2738;20;1786.0;1;4;0;426779.7;1;7;few_ads;0.0;0.0
559;25;2.0;52.248013;33.729374;7.0;6;17.0;1993;0.069753364;0;0;53;13670;4;1970.0;1;11;0;85434.19;0;77;normally_ads;0.0;1.0
2820;44;2.0;48.684807;30.30491;5.0;11;12.0;1972;0.12219048;0;0;25;4724;2;1308.0;1;3;0;195258.53;0;104;normally_ads;0.0;1.0
1279;23;1.0;41.341137;21.663929;1.0;4;4.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;90020.305;1;565;many_ads;1.0;0.0
13783;53;1.0;38.10502;21.663929;8.0;3;12.0;1982;0.31392455;0;0;22;4625;11;3855.0;2;10;0;197515.77;0;174;normally_ads;0.0;1.0
542;23;3.0;77.41364;46.96048;7.0;2;2.0;1977;0.014072961;0;0;2;475;0;1406.0;0;0;0;166687.73;0;565;many_ads;1.0;0.0
12771;44;2.0;51.99489;31.811567;6.0;5;12.0;1981;0.17505486;0;0;36;10055;3;1308.0;1;0;0;226706.25;1;104;normally_ads;0.0;1.0
13301;27;1.0;37.64582;21.663929;1.0;4;16.0;2016;0.21140121;0;0;9;1892;0;262.0;0;1;0;88993.16;0;851;many_ads;1.0;0.0
2154;27;1.0;44.153618;24.106668;10.0;5;20.0;2016;0.011654127;0;0;4;915;0;262.0;0;0;0;134173.53;1;851;many_ads;1.0;0.0
2968;6;1.0;48.757732;21.663929;1.0;16;16.0;2015;0.24320452;0;0;5;1564;0;540.0;0;0;0;155224.23;1;511;many_ads;1.0;0.0
10709;52;2.0;64.515205;50.979664;1.0;9;17.0;1977;0.371149;0;0;34;7065;1;750.0;2;5;0;189484.62;1;143;normally_ads;0.0;1.0
12831;70;2.0;55.37442;33.972126;9.0;11;24.0;2009;0.002211665;0;0;39;7614;3;3300.0;1;5;1;104137.09;1;27;few_ads;0.0;0.0
1177;23;1.0;30.806585;21.663929;6.0;2;2.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;65379.957;0;565;many_ads;1.0;0.0
5201;111;1.0;31.649582;21.663929;5.0;1;9.0;1963;0.1363303;0;0;30;6141;10;262.0;3;6;0;151062.78;0;49;few_ads;0.0;0.0
8857;47;1.0;40.719654;21.663929;7.0;6;17.0;2003;6.99893e-05;0;0;46;10309;1;240.0;1;16;0;201323.77;1;97;normally_ads;0.0;1.0
898;93;1.0;47.56444;21.663929;13.0;9;24.0;2012;0.050900057;0;0;43;10621;1;30.0;2;3;0;199556.86;1;73;normally_ads;0.0;1.0
3809;6;1.0;53.3927;42.34575;1.0;7;7.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;129606.28;1;511;many_ads;1.0;0.0
7801;27;1.0;39.010838;21.663929;10.0;12;19.0;1977;0.21140121;0;0;9;1892;0;262.0;0;1;0;91268.375;0;851;many_ads;1.0;0.0
12840;69;3.0;79.24112;49.665688;10.0;15;16.0;1977;0.000991363;0;0;33;6783;3;620.0;1;9;0;380613.38;1;29;few_ads;0.0;0.0
6042;94;2.0;54.69427;37.59992;6.0;8;9.0;1971;0.28279766;0;0;33;8667;2;30.0;0;6;0;100245.54;1;89;normally_ads;0.0;1.0
9741;8;1.0;32.330334;21.663929;6.0;8;9.0;1980;0.219006;0;0;28;6746;3;165.0;1;4;0;153824.02;0;142;normally_ads;0.0;1.0
2521;129;2.0;53.989952;35.347847;6.0;7;9.0;1970;0.020741327;0;0;24;5613;5;1340.0;2;5;0;307297.03;1;43;few_ads;0.0;0.0
865;1;1.0;40.63146;29.584509;1.0;17;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;135862.44;0;652;many_ads;1.0;0.0
16514;128;3.0;74.97657;49.355587;10.0;2;17.0;1992;0.0;0;0;27;4798;0;30.0;2;8;0;302428.28;0;64;normally_ads;0.0;1.0
4363;75;2.0;43.922737;32.554848;5.0;5;5.0;1963;0.30746666;0;1;30;5048;9;325.0;2;5;0;183619.27;0;66;normally_ads;0.0;1.0
15283;96;1.0;39.228794;21.663929;8.0;2;10.0;1995;0.041116353;0;0;53;14892;4;2300.0;1;4;0;151909.64;0;71;normally_ads;0.0;1.0
1106;66;2.0;46.297375;32.554848;6.0;13;13.0;1972;0.16197556;0;1;31;7010;5;4508.0;3;7;0;238608.66;0;62;normally_ads;0.0;1.0
1296;52;2.0;67.972206;32.554848;1.0;13;17.0;1977;0.371149;0;0;34;7065;1;750.0;2;5;0;183794.36;1;143;normally_ads;0.0;1.0
13866;94;2.0;64.285065;38.562515;9.0;16;16.0;1972;0.28279766;0;0;33;8667;2;30.0;0;6;0;343995.1;1;89;normally_ads;0.0;1.0
6061;61;3.0;57.54116;41.005768;5.0;9;9.0;1976;0.30032253;0;0;52;10311;6;80.0;1;9;0;241284.7;0;118;normally_ads;0.0;1.0
556;119;3.0;55.21318;39.688168;5.0;3;5.0;1965;0.000995363;0;0;42;7651;1;1450.0;1;5;0;214400.94;0;49;few_ads;0.0;0.0
12464;1;2.0;61.12303;32.554848;1.0;15;20.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;203425.98;0;652;many_ads;1.0;0.0
8397;70;1.0;50.3371;21.663929;11.0;18;18.0;2004;0.09344257;0;0;23;4635;5;3300.0;2;4;0;337684.97;1;27;few_ads;0.0;0.0
14957;23;2.0;58.634865;32.554848;1.0;5;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;179772.36;0;565;many_ads;1.0;0.0
15126;37;2.0;45.574795;30.83908;6.0;6;12.0;1970;0.1278116;0;0;28;7287;5;320.0;1;3;0;192358.12;0;72;normally_ads;0.0;1.0
15497;101;2.0;46.41638;32.554848;5.0;5;5.0;1961;0.22582495;1;0;41;6558;7;1548.0;3;2;0;159908.92;0;97;normally_ads;0.0;1.0
1820;85;2.0;54.024654;34.907085;9.0;11;16.0;1979;0.03717782;0;0;52;11217;1;2300.0;1;7;0;202620.33;1;76;normally_ads;0.0;1.0
5158;23;1.0;31.126747;21.663929;1.0;11;17.0;2017;0.03465608;0;0;0;168;0;1406.0;0;0;0;74551.83;0;565;many_ads;1.0;0.0
1394;27;1.0;61.469715;21.663929;15.0;5;6.0;1977;0.07542368;0;0;11;3097;0;262.0;0;0;0;155874.73;1;851;many_ads;1.0;0.0
14560;105;3.0;75.775986;39.11452;6.0;5;14.0;1977;0.040242765;0;0;25;3478;11;2729.0;3;1;0;417309.0;1;55;few_ads;0.0;0.0
13911;113;2.0;46.705364;32.554848;4.0;2;5.0;1961;0.060753047;0;0;15;2787;2;520.0;0;7;0;138396.52;0;41;few_ads;0.0;0.0
16480;114;1.0;32.332687;21.663929;5.0;3;5.0;1964;0.05194206;0;0;17;4017;7;800.0;2;0;0;158881.67;1;12;few_ads;0.0;0.0
8061;99;1.0;34.230457;21.663929;6.0;7;9.0;1971;0.03349371;0;0;66;10573;1;1322.0;3;8;0;132204.77;0;97;normally_ads;0.0;1.0
6484;110;1.0;37.54727;21.663929;8.0;9;10.0;1996;0.03349371;0;0;66;10573;1;1322.0;3;8;0;164474.22;0;13;few_ads;0.0;0.0
12907;5;2.0;43.15207;32.554848;5.0;1;5.0;1964;0.15081754;0;0;16;3433;4;2643.0;4;5;0;184949.25;0;34;few_ads;0.0;0.0
3025;61;3.0;72.75824;46.387775;7.0;4;16.0;1978;0.30032253;0;0;52;10311;6;80.0;1;9;0;330204.7;1;118;normally_ads;0.0;1.0
9945;62;2.0;55.28082;32.554848;6.0;7;7.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;159992.48;0;247;normally_ads;0.0;1.0
2544;37;2.0;42.769905;32.554848;5.0;2;9.0;1973;0.1278116;0;0;28;7287;5;320.0;1;3;0;171852.39;0;72;normally_ads;0.0;1.0
851;99;3.0;65.625175;43.252674;10.0;10;12.0;1973;0.03349371;0;0;66;10573;1;1322.0;3;8;0;285568.53;1;97;normally_ads;0.0;1.0
2400;9;1.0;39.27301;21.663929;8.0;2;14.0;1970;0.13624443;0;0;11;2370;0;1130.0;0;1;0;119163.25;0;294;normally_ads;0.0;1.0
15192;26;3.0;117.714554;57.440647;15.0;17;30.0;2012;0.0;0;0;36;6714;2;2672.0;0;2;0;624680.1;1;65;normally_ads;0.0;1.0
13213;49;2.0;40.829857;32.554848;6.0;4;12.0;1970;0.020741327;0;0;24;5613;5;1340.0;2;5;0;245219.19;0;16;few_ads;0.0;0.0
7492;37;2.0;58.405273;32.554848;7.0;12;12.0;1980;0.12219048;0;0;25;4724;2;1308.0;1;3;0;237718.72;1;72;normally_ads;0.0;1.0
4732;27;3.0;85.34523;82.92887;1.0;13;20.0;2016;0.072157584;0;0;2;629;1;262.0;0;0;1;265311.53;1;851;many_ads;1.0;0.0
16147;90;2.0;58.88917;36.41631;9.0;4;17.0;1989;0.24603155;0;1;22;3151;4;2715.0;3;3;0;217401.33;1;72;normally_ads;0.0;1.0
13645;6;1.0;38.770008;21.663929;7.0;17;17.0;2014;0.24320452;0;0;5;1564;0;540.0;0;0;0;111490.445;0;511;many_ads;1.0;0.0
13279;194;3.0;92.18395;54.848114;10.0;4;10.0;1956;0.17473908;0;0;17;3379;9;100.0;0;3;0;478782.5;0;5;few_ads;0.0;0.0
3057;10;3.0;62.5835;44.855583;6.0;1;12.0;1971;0.08903972;0;0;33;7976;5;30.0;0;11;0;246763.45;0;56;normally_ads;0.0;1.0
12715;101;2.0;44.832123;32.554848;5.0;4;5.0;1964;0.22582495;1;0;41;6558;7;1548.0;3;2;0;177535.38;0;97;normally_ads;0.0;1.0
9517;46;1.0;37.899788;21.663929;6.0;10;10.0;1979;0.18878376;0;0;31;6137;4;1036.0;0;1;0;162840.31;1;119;normally_ads;0.0;1.0
15558;34;3.0;86.34059;76.95667;1.0;23;23.0;1990;0.069753364;0;0;53;13670;4;800.0;1;11;0;331562.1;1;111;normally_ads;0.0;1.0
4402;66;1.0;30.759539;21.663929;7.0;17;17.0;2002;0.11162739;0;0;50;12238;8;1970.0;2;3;0;209377.0;0;62;normally_ads;0.0;1.0
8105;88;1.0;40.37262;21.663929;7.0;15;17.0;2005;0.1273759;0;0;43;8429;3;810.0;3;9;0;171483.86;0;64;normally_ads;0.0;1.0
12620;66;1.0;33.55998;21.663929;5.0;4;5.0;1963;0.11162739;0;0;50;12238;8;1970.0;2;3;0;165460.22;0;62;normally_ads;0.0;1.0
11762;120;2.0;57.30026;33.49625;9.0;17;17.0;1992;0.000699119;0;0;14;3369;24;4129.0;0;3;0;257520.31;1;26;few_ads;0.0;0.0
15234;109;2.0;65.8751;36.837933;10.0;19;19.0;1994;0.1363303;0;0;30;6141;10;262.0;3;6;0;147570.44;1;41;few_ads;0.0;0.0
948;23;2.0;57.36384;55.604267;1.0;3;15.0;1977;0.005767451;0;0;1;388;0;1406.0;0;0;0;95227.63;0;565;many_ads;1.0;0.0
9589;18;1.0;40.765984;21.663929;8.0;2;17.0;1988;0.0;0;0;30;5562;0;3300.0;0;5;1;156041.94;1;51;few_ads;0.0;0.0
15045;127;1.0;35.551266;21.663929;9.0;3;9.0;1962;0.48624563;0;0;13;2514;19;1183.0;0;6;0;150063.03;0;10;few_ads;0.0;0.0
1576;53;2.0;47.728;32.554848;5.0;1;9.0;1970;0.049637258;0;0;34;7759;0;229.0;1;3;0;210352.16;0;174;normally_ads;0.0;1.0
13975;85;2.0;59.759342;33.390198;10.0;6;22.0;1988;0.03717782;0;0;52;11217;1;2300.0;1;7;0;313802.34;1;76;normally_ads;0.0;1.0
12893;17;2.0;57.035995;36.78865;9.0;6;6.0;1963;0.0;0;0;25;5027;4;46.0;1;1;0;381880.53;1;59;normally_ads;0.0;1.0
7078;37;1.0;42.900364;21.663929;8.0;14;17.0;2002;0.1789168;0;0;18;3594;4;192.0;1;5;0;236505.36;1;72;normally_ads;0.0;1.0
5730;23;2.0;54.354626;32.554848;1.0;4;15.0;2017;0.005767451;0;0;1;388;0;1406.0;0;0;0;91011.484;0;565;many_ads;1.0;0.0
1560;59;2.0;65.04394;39.40992;7.0;2;5.0;1957;0.30947912;0;0;35;7715;4;990.0;0;6;0;240308.62;1;67;normally_ads;0.0;1.0
6235;52;1.0;45.179737;21.663929;10.0;18;22.0;2005;0.371149;0;0;34;7065;1;750.0;2;5;0;189477.39;1;143;normally_ads;0.0;1.0
11196;6;1.0;46.160576;21.663929;6.0;14;25.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;139968.83;1;511;many_ads;1.0;0.0
15065;29;1.0;34.99806;21.663929;5.0;5;5.0;1964;0.086885266;0;0;10;2277;2;1547.0;0;0;0;126557.62;0;89;normally_ads;0.0;1.0
13755;96;3.0;85.93617;45.648438;10.0;14;16.0;2005;0.041116353;0;0;53;14892;4;2300.0;1;4;0;298013.44;1;71;normally_ads;0.0;1.0
888;29;2.0;44.30808;30.314672;5.0;3;5.0;1961;0.06966034;0;0;31;6119;4;1547.0;1;2;0;187266.05;0;89;normally_ads;0.0;1.0
3524;6;1.0;38.50641;21.663929;1.0;9;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;128959.85;0;511;many_ads;1.0;0.0
14062;6;1.0;48.749218;21.663929;1.0;8;25.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;140529.95;1;511;many_ads;1.0;0.0
16204;23;1.0;40.40659;21.663929;1.0;3;3.0;1977;0.014072961;0;0;2;475;0;1406.0;0;0;0;217875.0;0;565;many_ads;1.0;0.0
6084;81;1.0;47.399296;21.663929;10.0;7;17.0;2011;0.006076152;0;0;30;5285;0;645.0;6;6;0;169603.42;1;18;few_ads;0.0;0.0
14828;67;1.0;32.6613;21.663929;7.0;3;12.0;1975;0.10045574;0;0;43;7227;0;4508.0;1;6;1;169378.72;0;61;normally_ads;0.0;1.0
6388;1;2.0;66.03302;41.49748;12.0;3;16.0;2018;0.007122317;0;0;1;264;0;645.0;0;1;0;160398.8;1;652;many_ads;1.0;0.0
1031;88;1.0;34.481865;21.663929;6.0;8;12.0;1975;0.1273759;0;0;43;8429;3;810.0;3;9;0;144561.8;0;64;normally_ads;0.0;1.0
10547;46;1.0;31.84117;21.663929;5.0;1;5.0;1968;0.0;0;0;47;11319;0;1145.0;3;5;0;149286.8;0;119;normally_ads;0.0;1.0
12885;79;1.0;42.20542;31.15847;1.0;20;25.0;2019;0.30746666;0;1;30;5048;9;325.0;2;5;0;230486.64;0;42;few_ads;0.0;0.0
10072;7;2.0;45.945168;32.554848;5.0;5;5.0;1964;0.13061781;0;0;39;10418;9;900.0;1;9;0;210510.45;0;92;normally_ads;0.0;1.0
8901;34;5.0;121.57742;114.91384;1.0;25;25.0;1977;0.069753364;0;0;53;13670;4;800.0;1;11;0;455446.4;0;111;normally_ads;0.0;1.0
6521;57;2.0;47.01858;31.034779;6.0;6;12.0;1982;0.13321534;0;0;49;11395;3;1406.0;3;4;1;212629.12;0;107;normally_ads;0.0;1.0
13350;6;1.0;48.10523;21.663929;1.0;16;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;140349.45;1;511;many_ads;1.0;0.0
6358;27;5.0;42.003292;14.283837;9.0;5;12.0;1977;0.011654127;0;0;4;915;0;262.0;0;0;0;112693.64;0;851;many_ads;1.0;0.0
11445;19;3.0;66.5282;38.44779;8.0;10;10.0;1974;0.30947912;0;0;35;7715;4;990.0;0;6;0;272663.06;0;31;few_ads;0.0;0.0
6361;8;1.0;41.724392;21.663929;8.0;2;14.0;1985;0.4581745;0;1;26;4439;1;1130.0;1;5;0;152573.7;1;142;normally_ads;0.0;1.0
5311;91;1.0;38.22758;21.663929;10.0;4;12.0;1972;0.33389154;0;0;30;6564;1;2715.0;0;0;0;167249.61;1;44;few_ads;0.0;0.0
10003;99;1.0;41.2798;21.663929;9.0;9;25.0;2007;0.012338886;0;0;35;5776;1;2078.0;2;4;0;199140.83;1;97;normally_ads;0.0;1.0
9450;9;1.0;38.460808;21.663929;8.0;5;17.0;1996;0.069753364;0;0;53;13670;4;1130.0;1;11;0;176552.02;0;294;normally_ads;0.0;1.0
7508;21;3.0;78.55302;45.772186;10.0;3;9.0;1973;0.19448927;0;0;47;8004;3;125.0;3;5;0;253983.95;1;165;normally_ads;0.0;1.0
1039;27;1.0;38.16118;21.663929;1.0;7;19.0;1977;0.21140121;0;0;9;1892;0;262.0;0;1;0;108179.3;0;851;many_ads;1.0;0.0
4517;71;2.0;53.469433;34.152336;8.0;4;12.0;1982;0.40727624;1;0;9;1768;0;370.0;0;0;1;182516.56;1;7;few_ads;0.0;0.0
10527;27;1.0;40.40659;29.359638;1.0;10;17.0;2013;0.21140121;0;0;9;1892;0;262.0;0;1;0;97560.72;0;851;many_ads;1.0;0.0
12839;13;2.0;47.421494;34.87194;6.0;9;12.0;1980;0.0907991;0;0;74;19083;2;1406.0;5;15;0;197873.97;0;97;normally_ads;0.0;1.0
2673;74;2.0;71.06185;48.52631;10.0;3;17.0;2018;0.07577875;0;0;6;1437;3;990.0;0;2;0;233814.08;0;114;normally_ads;0.0;1.0
5824;19;3.0;78.77844;47.61316;10.0;7;17.0;1994;0.000991363;0;0;33;6783;3;990.0;1;9;0;258770.62;0;31;few_ads;0.0;0.0
11038;55;3.0;78.824356;45.709656;10.0;10;12.0;1997;0.041365445;0;0;31;5569;0;645.0;1;4;0;310638.3;1;58;normally_ads;0.0;1.0
3631;111;2.0;49.251137;32.554848;7.0;4;9.0;1969;0.13564979;0;0;46;7960;6;350.0;3;11;0;226390.98;0;49;few_ads;0.0;0.0
410;27;2.0;67.8566;32.554848;6.0;12;12.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;184241.61;1;851;many_ads;1.0;0.0
1777;47;2.0;52.46646;31.807667;8.0;5;12.0;1979;0.10187247;0;0;23;4583;3;1130.0;3;3;0;269694.16;0;97;normally_ads;0.0;1.0
15944;94;1.0;36.990845;21.663929;9.0;9;16.0;1978;0.52186704;0;0;25;6149;0;30.0;0;0;0;156339.25;0;89;normally_ads;0.0;1.0
3091;62;3.0;105.14044;46.96048;7.0;9;9.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;265689.03;1;247;normally_ads;0.0;1.0
2027;27;1.0;38.98449;22.93754;6.0;9;16.0;2014;0.011654127;0;0;4;915;0;262.0;0;0;0;107566.055;0;851;many_ads;1.0;0.0
13214;23;3.0;65.59833;61.33417;1.0;5;5.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;131250.92;0;565;many_ads;1.0;0.0
7014;6;1.0;52.817924;21.663929;1.0;4;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;151947.48;1;511;many_ads;1.0;0.0
378;105;2.0;48.605106;35.52782;8.0;13;14.0;1972;0.040242765;0;0;25;3478;11;2729.0;3;1;0;203380.67;1;55;few_ads;0.0;0.0
10219;93;1.0;40.422993;21.663929;8.0;7;16.0;2005;0.050900057;0;0;43;10621;1;30.0;2;3;0;141704.8;0;73;normally_ads;0.0;1.0
14534;62;2.0;73.27701;40.192383;12.0;8;9.0;2014;0.072157584;0;0;2;629;1;80.0;0;0;1;171255.86;1;247;normally_ads;0.0;1.0
9995;21;1.0;36.148197;21.663929;9.0;9;12.0;1970;0.19448927;0;0;47;8004;3;125.0;3;5;0;173783.2;0;165;normally_ads;0.0;1.0
14055;1;2.0;66.15146;32.554848;1.0;18;18.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;245970.08;1;652;many_ads;1.0;0.0
9955;6;2.0;64.08327;32.554848;1.0;2;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;187599.92;1;511;many_ads;1.0;0.0
15760;34;2.0;65.2354;32.554848;1.0;8;8.0;2014;0.069753364;0;0;53;13670;4;800.0;1;11;0;336951.62;1;111;normally_ads;0.0;1.0
1220;30;2.0;55.81706;32.554848;1.0;2;2.0;2015;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;161365.58;0;228;normally_ads;0.0;1.0
1997;9;1.0;46.634678;21.663929;1.0;6;6.0;1977;0.16153175;0;0;25;5648;1;30.0;2;4;0;110158.2;1;294;normally_ads;0.0;1.0
2488;23;2.0;51.767887;33.232346;6.0;3;9.0;2015;0.03465608;0;0;0;168;0;1406.0;0;0;0;103450.23;0;565;many_ads;1.0;0.0
15291;178;3.0;92.97058;59.97325;10.0;7;7.0;1959;0.4605564;0;0;20;4386;14;2672.0;1;5;0;451847.56;1;7;few_ads;0.0;0.0
15031;48;3.0;96.67812;46.96048;1.0;19;19.0;2017;0.041124634;0;0;46;9515;5;2620.0;1;10;0;474638.8;1;90;normally_ads;0.0;1.0
15749;66;3.0;78.747856;33.88576;11.0;2;5.0;1955;0.16197556;0;1;31;7010;5;4508.0;3;7;0;606958.94;1;62;normally_ads;0.0;1.0
9508;34;3.0;84.74657;47.47606;10.0;8;9.0;2005;0.069753364;0;0;53;13670;4;800.0;1;11;0;357031.78;0;111;normally_ads;0.0;1.0
6775;29;1.0;35.31448;21.663929;9.0;13;13.0;1970;0.086885266;0;0;10;2277;2;1547.0;0;0;0;155751.14;0;89;normally_ads;0.0;1.0
7190;27;1.0;31.336794;21.663929;1.0;23;25.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;114139.125;0;851;many_ads;1.0;0.0
14186;101;1.0;36.50324;21.663929;5.0;4;5.0;1967;0.22582495;1;0;41;6558;7;1548.0;3;2;0;144473.56;0;97;normally_ads;0.0;1.0
10653;23;1.0;42.930267;21.663929;10.0;5;20.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;89770.95;1;565;many_ads;1.0;0.0
15022;3;2.0;52.895805;34.973442;8.0;4;12.0;1983;0.050900057;0;0;43;10621;1;30.0;2;3;0;213450.02;1;82;normally_ads;0.0;1.0
6472;62;2.0;69.424774;40.473373;16.0;7;17.0;2016;0.072157584;0;0;2;629;1;80.0;0;0;1;131341.23;0;247;normally_ads;0.0;1.0
478;6;1.0;65.68585;21.663929;1.0;13;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;188642.55;1;511;many_ads;1.0;0.0
561;56;3.0;77.92223;49.14878;10.0;10;17.0;1985;0.0;0;0;23;5067;4;2620.0;2;6;0;497376.47;1;34;few_ads;0.0;0.0
10957;23;2.0;63.58212;32.554848;1.0;10;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;161579.39;1;565;many_ads;1.0;0.0
1925;27;1.0;52.480717;21.663929;6.0;2;18.0;2015;0.072157584;0;0;2;629;1;262.0;0;0;1;75960.51;1;851;many_ads;1.0;0.0
7646;27;1.0;37.650234;21.603285;6.0;13;13.0;2018;0.21140121;0;0;9;1892;0;262.0;0;1;0;89669.984;0;851;many_ads;1.0;0.0
2370;17;3.0;129.47502;46.96048;10.0;17;20.0;1977;0.09344257;0;0;23;4635;5;3300.0;2;4;0;506175.0;1;59;normally_ads;0.0;1.0
2802;128;3.0;75.74839;42.925167;10.0;6;16.0;2003;0.0;0;0;27;4798;0;30.0;2;8;0;340197.3;0;64;normally_ads;0.0;1.0
3441;96;1.0;38.873726;21.663929;9.0;8;12.0;1995;0.041116353;0;0;53;14892;4;2300.0;1;4;0;174918.25;0;71;normally_ads;0.0;1.0
12855;101;1.0;37.1783;21.663929;9.0;12;12.0;1967;0.03869299;0;0;28;6533;1;1015.0;2;5;0;160779.55;0;97;normally_ads;0.0;1.0
241;89;3.0;81.73663;47.009777;12.0;9;17.0;2003;0.1363303;0;0;30;6141;10;262.0;3;6;0;579727.75;1;24;few_ads;0.0;0.0
15704;45;1.0;42.768646;31.721693;1.0;27;27.0;2016;0.19578105;0;0;23;5212;6;1036.0;3;2;0;251294.17;1;116;normally_ads;0.0;1.0
6919;42;4.0;103.339966;65.064;11.0;9;12.0;2004;0.15824905;0;0;21;5731;0;1036.0;1;0;0;339529.4;0;42;few_ads;0.0;0.0
6134;52;1.0;44.392525;21.663929;10.0;14;17.0;2015;0.371149;0;0;34;7065;1;750.0;2;5;0;116920.1;1;143;normally_ads;0.0;1.0
5720;27;2.0;66.57716;32.554848;1.0;10;17.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;187907.06;1;851;many_ads;1.0;0.0
10951;22;3.0;75.205086;50.92253;8.0;2;5.0;1958;0.11853738;0;0;30;6207;1;1183.0;1;0;0;286893.72;0;78;normally_ads;0.0;1.0
5665;27;1.0;42.988956;26.942005;6.0;7;12.0;2017;0.072157584;0;0;2;629;1;262.0;0;0;1;110868.3;1;851;many_ads;1.0;0.0
4543;101;2.0;49.187992;33.928154;5.0;6;6.0;1972;0.22582495;1;0;41;6558;7;1548.0;3;2;0;201571.98;1;97;normally_ads;0.0;1.0
3298;31;1.0;57.551693;21.663929;10.0;32;40.0;1977;0.15134622;0;1;32;5889;10;830.0;4;1;0;393799.53;1;55;few_ads;0.0;0.0
9904;57;1.0;41.829254;21.663929;1.0;6;17.0;1977;0.40727624;1;0;9;1768;0;370.0;0;0;1;127565.45;1;107;normally_ads;0.0;1.0
3825;48;2.0;47.505383;30.667973;2.0;10;12.0;1981;0.041124634;0;0;46;9515;5;2620.0;1;10;0;211149.77;0;90;normally_ads;0.0;1.0
6316;85;3.0;76.72992;48.061398;10.0;11;16.0;1983;0.03717782;0;0;52;11217;1;2300.0;1;7;0;341186.6;1;76;normally_ads;0.0;1.0
283;81;2.0;56.984833;36.3773;7.0;2;5.0;1963;0.006076152;0;0;30;5285;0;645.0;6;6;0;240738.14;1;18;few_ads;0.0;0.0
15042;59;3.0;104.74521;82.41823;20.0;22;24.0;2017;0.019508796;0;0;37;7687;11;176.0;5;5;0;475135.94;1;67;normally_ads;0.0;1.0
6039;47;2.0;55.278957;33.813408;9.0;5;16.0;1978;0.10187247;0;0;23;4583;3;1130.0;3;3;0;242275.33;1;97;normally_ads;0.0;1.0
12730;39;2.0;44.25694;30.30143;6.0;10;10.0;1971;0.42882583;0;0;25;5011;8;730.0;0;2;0;205554.1;0;57;normally_ads;0.0;1.0
3272;106;1.0;38.239483;21.663929;8.0;9;17.0;1991;0.24603155;0;1;22;3151;4;2715.0;3;3;0;169138.84;1;10;few_ads;0.0;0.0
7573;140;1.0;40.686558;21.663929;8.0;7;9.0;1977;0.23861714;0;0;26;3889;6;705.0;3;6;0;209191.12;1;13;few_ads;0.0;0.0
10122;12;2.0;53.434517;33.147175;8.0;10;14.0;1995;0.0907991;0;0;74;19083;2;1548.0;5;15;0;232576.77;0;64;normally_ads;0.0;1.0
16610;6;1.0;49.02591;43.636803;1.0;11;25.0;2015;0.24320452;0;0;5;1564;0;540.0;0;0;0;154585.98;1;511;many_ads;1.0;0.0
15494;63;1.0;51.947636;31.900686;10.0;10;25.0;2018;0.23861714;0;0;26;3889;6;705.0;3;6;0;263892.5;1;43;few_ads;0.0;0.0
4762;6;3.0;74.06147;70.66806;1.0;2;17.0;2014;0.24320452;0;0;5;1564;0;540.0;0;0;0;208272.19;0;511;many_ads;1.0;0.0
12874;90;1.0;33.728783;21.663929;5.0;6;6.0;1965;0.26508868;0;0;37;5288;0;1937.0;3;2;0;145765.0;0;72;normally_ads;0.0;1.0
